source	clade_size	clade_members
gtdb_only	16	Bacteroidia,Calditrichia,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Marinisomatia,QNDG01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA8477
flagella_only	16	BSN033,CG2-30-53-67,DSM-4660,Desulfobacteria,Desulfofervidia,Dissulfuribacteria,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Thermodesulfobacteria,UBA7883,UBA9942,WTBG01
flagella_only	16	Acidimicrobiia,Actinomycetia,Anaerolineae,CSP1-3,Chloroflexia,Dehalococcoidia,Eremiobacteria,FW602-bin22,JAJZYS01,Ktedonobacteria,Limnocylindria,RBS10-35,Sulfobacillia,Thermoleophilia,UBA2235,UBA6077
flagella_only	17	Ch66,DSM-12270,DTU030,DTU065,DTU084,GCA-003054495,Halanaerobiia,Limnochordia,Natranaerobiia,Peptococcia,Proteinivoracia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA4882,UBA5301
gtdb_only	18	9FT-COMBO-42-15,BSN033,CG2-30-53-67,Desulfuromonadia,GWA2-38-11,GWC2-55-46,JAJRXV01,Methylomirabilia,Nitrospinia,Nitrospiria,RBG-16-64-22,SM23-61,Thermodesulfovibrionia,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
gtdb_only	19	Anaerolineae,Armatimonadia,CAIYQO01,CSP1-3,Chloroflexia,Chthonomonadetes,Dehalococcoidia,FW602-bin22,Fimbriimonadia,HRBIN16,HRBIN17,JAAZEB01,Ktedonobacteria,Limnocylindria,UBA10988,UBA2235,UBA5377,UBA5829,UBA6077
flagella_only	19	BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfofervidia,Dissulfuribacteria,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA9942,WTBG01
flagella_only	19	Ch66,DSM-12270,DTU030,DTU065,DTU084,Desulfitobacteriia,GCA-003054495,Halanaerobiia,Limnochordia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA4882,UBA5301
flagella_only	19	Aminicenantia,Aquificae,B130-G9,Blastocatellia,CAIWXX01,Calescibacteriia,Campylobacteria,Chrysiogenetes,Deferribacteres,Deferrisomatia,Desulfurellia,Desulfurobacteriia,Holophagae,JAJRXV01,Polarisedimenticolia,Terriglobia,Thermosulfidibacteria,UBA6911,Vicinamibacteria
flagella_only	20	BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfofervidia,Desulfomonilia,Dissulfuribacteria,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA9942,WTBG01
gtdb_only	21	AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidia,Calditrichia,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Marinisomatia,QNDG01,RPQS01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
gtdb_only	21	Bacilli,Ch66,Clostridia,DSM-12270,DTU030,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GCA-003054495,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA994,Z-2901
flagella_only	21	Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfofervidia,Desulfomonilia,Dissulfuribacteria,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA9942,WTBG01
flagella_only	21	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,MSB-5A5,Marinisomatia,QNDG01,RPQS01,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
gtdb_only	22	Anaerolineae,Armatimonadia,CAIYQO01,CSP1-3,Chloroflexia,Chthonomonadetes,Dehalococcoidia,Eremiobacteria,FW602-bin22,Fimbriimonadia,HRBIN16,HRBIN17,JAAZEB01,JAJTBE01,Ktedonobacteria,Limnocylindria,UBA10988,UBA2235,UBA5377,UBA5829,UBA6077,Xenobia
gtdb_only	22	Bacilli,Ch66,Clostridia,DSM-12270,DTU030,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GCA-003054495,Halanaerobiia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA994,Z-2901
flagella_only	22	Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfofervidia,Desulfomonilia,Dissulfuribacteria,JACPQY01,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA9942,WTBG01
flagella_only	23	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Cloacimonadia,Glassbacteria,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,MSB-5A5,Marinisomatia,QNDG01,RPQS01,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
flagella_only	23	Acidimicrobiia,Actinomycetia,Anaerolineae,Armatimonadia,CAIYQO01,CSP1-3,Chloroflexia,Chthonomonadetes,Dehalococcoidia,Eremiobacteria,FW602-bin22,Fimbriimonadia,HRBIN16,JAAZEB01,JAJZYS01,Ktedonobacteria,Limnocylindria,RBS10-35,Sulfobacillia,Thermoleophilia,UBA2235,UBA5829,UBA6077
flagella_only	23	Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfofervidia,Desulfomonilia,Dissulfuribacteria,JACPQY01,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA8248,UBA9942,WTBG01
gtdb_only	24	AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidia,Calditrichia,Chitinivibrionia,Fibrobacteria,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Marinisomatia,OXYB2-FULL-49-7,QNDG01,RPQS01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
gtdb_only	25	AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidia,Calditrichia,Chitinivibrionia,Cloacimonadia,Fibrobacteria,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Marinisomatia,OXYB2-FULL-49-7,QNDG01,RPQS01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
flagella_only	25	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Cloacimonadia,Glassbacteria,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,QNDG01,RPQS01,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477
flagella_only	25	Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfuromonadia,Dissulfuribacteria,JACPQY01,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA8248,UBA9942,WTBG01
flagella_only	27	Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfuromonadia,Dissulfuribacteria,FEN-1099,JACPQY01,JADFXK01,Nitrospinia,QYQD01,S145-22,SM23-61,Sumerlaeia,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,UBA7883,UBA8248,UBA9942,WTBG01
gtdb_only	28	Bacilli,Ch66,Clostridia,DSM-12270,DTU030,DTU065,DTU084,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GCA-003054495,Halanaerobiia,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,SHA-98,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA4882,UBA5301,UBA994,Z-2901
flagella_only	28	Acidimicrobiia,Actinomycetia,Anaerolineae,Armatimonadia,CAIYQO01,CSP1-3,Chloroflexia,Chthonomonadetes,Dehalococcoidia,Elusimicrobia,Eremiobacteria,FW602-bin22,Fimbriimonadia,HRBIN16,HRBIN17,JAAXVQ01,JAAZEB01,JAJZYS01,Ktedonobacteria,Limnocylindria,RBS10-35,Sulfobacillia,Thermoleophilia,UBA10988,UBA2235,UBA5377,UBA5829,UBA6077
flagella_only	28	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Chitinivibrionia,Cloacimonadia,Fibrobacteria,Glassbacteria,Ignavibacteria,JdFR-76,Kapabacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,OXYB2-FULL-49-7,QNDG01,RPQS01,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477
flagella_only	28	Bacilli,Ch66,Clostridia,DSM-12270,DTU030,DTU065,DTU084,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GCA-003054495,Halanaerobiia,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA3575,UBA4882,UBA5301,UBA994,Z-2901
flagella_only	29	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Chitinivibrionia,Cloacimonadia,Fibrobacteria,Glassbacteria,Ignavibacteria,JdFR-76,Kapabacteria,Krumholzibacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,OXYB2-FULL-49-7,QNDG01,RPQS01,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477
flagella_only	30	Acidimicrobiia,Actinomycetia,Anaerolineae,Armatimonadia,CAIYQO01,CSP1-3,Chloroflexia,Chthonomonadetes,Dehalococcoidia,Elusimicrobia,Eremiobacteria,FW602-bin22,Fimbriimonadia,HRBIN16,HRBIN17,JAAXVQ01,JAAZEB01,JAJTBE01,JAJZYS01,Ktedonobacteria,Limnocylindria,RBS10-35,Sulfobacillia,Thermoleophilia,UBA10988,UBA2235,UBA5377,UBA5829,UBA6077,Xenobia
flagella_only	32	Atribacteria,Bacilli,Ch66,Clostridia,DSM-12270,DTU030,DTU065,DTU084,DUMJ01,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GBS-1,GCA-003054495,Halanaerobiia,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,Synergistia,Syntrophomonadia,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA3575,UBA4882,UBA5301,UBA994,Z-2901
gtdb_only	33	9FT-COMBO-42-15,BSN033,CG2-30-53-67,DSM-4660,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,GWA2-38-11,GWC2-55-46,JADFXK01,JAJRXV01,Methylomirabilia,Nitrospinia,Nitrospiria,QYQD01,RBG-13-43-22,RBG-16-64-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermodesulfovibrionia,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
gtdb_only	34	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidia,Calditrichia,Chitinivibrionia,Cloacimonadia,Fibrobacteria,Gemmatimonadetes,Glassbacteria,Ignavibacteria,JABDJQ01,JdFR-76,Kapabacteria,Krumholzibacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,OXYB2-FULL-49-7,QNDG01,RBG-16-71-46,RPQS01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477
flagella_only	34	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Calditrichia,Chitinivibrionia,Cloacimonadia,Fibrobacteria,Gemmatimonadetes,Glassbacteria,Ignavibacteria,JABDJQ01,JdFR-76,Kapabacteria,Krumholzibacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,Methylomirabilia,OXYB2-FULL-49-7,QNDG01,RBG-16-71-46,RPQS01,Rhodothermia,SM23-31,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477
gtdb_only	37	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Deferrimicrobia,Deferrisomatia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,GWA2-38-11,GWC2-55-46,JADFXK01,JAJRXV01,Methylomirabilia,Nitrospinia,Nitrospiria,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermodesulfovibrionia,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
flagella_only	37	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfuromonadia,Dissulfuribacteria,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Nitrospinia,Nitrospiria,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
flagella_only	38	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Nitrospinia,Nitrospiria,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
gtdb_only	39	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,CG2-30-53-67,DSM-4660,Deferrimicrobia,Deferrisomatia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,JAJRXV01,Methylomirabilia,Nitrospinia,Nitrospiria,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermodesulfovibrionia,UBA10199,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
gtdb_only	39	Bacilli,Ch66,Clostridia,DSM-12270,DTU015,DTU030,DTU065,DTU084,DUSP01,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GCA-003054495,Halanaerobiia,JABLXB01,JAJYWN01,JAJZYS01,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,RBS10-35,SHA-98,SLMV01,Sulfobacillia,Symbiobacteriia,Syntrophomonadia,Thermaerobacteria,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA3575,UBA4882,UBA5301,UBA994,Z-2901
gtdb_only	40	4484-107,AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidia,Calditrichia,Chitinivibrionia,Cloacimonadia,DTPJ01,Fibrobacteria,Gemmatimonadetes,Glassbacteria,Hydrogenedentia,Ignavibacteria,JABDJQ01,JdFR-76,Kapabacteria,Krumholzibacteria,Kryptonia,Latescibacteria,MSB-5A5,Marinisomatia,OLB16,OXYB2-FULL-49-7,QNDG01,RBG-16-71-46,RPQS01,Rhodothermia,SM23-31,SORT01,SURF-5,Sumerlaeia,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA2968,UBA4055,UBA8477,WGA-4E
flagella_only	42	Aquicultoria,Atribacteria,Bacilli,Ch66,Clostridia,DSM-12270,DTU015,DTU030,DTU065,DTU084,DUMJ01,DUSP01,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GBS-1,GCA-003054495,Geothermincolia,Halanaerobiia,JABLXB01,JAJYWN01,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,SHA-98,SLMV01,Symbiobacteriia,Synergistia,Syntrophomonadia,Thermaerobacteria,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA3575,UBA4882,UBA5301,UBA994,Z-2901
flagella_only	43	Aquicultoria,Atribacteria,Bacilli,Ch66,Clostridia,DSM-12270,DTU015,DTU030,DTU065,DTU084,DUMJ01,DUSP01,Dehalobacteriia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,GBS-1,GCA-003054495,Geothermincolia,Halanaerobiia,Humimicrobiia,JABLXB01,JAJYWN01,Limnochordia,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,SHA-98,SLMV01,Symbiobacteriia,Synergistia,Syntrophomonadia,Thermaerobacteria,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA3575,UBA4882,UBA5301,UBA994,Z-2901
flagella_only	47	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,Bacteriovoracia,Bdellovibrionia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Leptospirillia,Nitrospinia,Nitrospiria,Oligoflexia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,SZUA-79,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA2394,UBA2428,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
flagella_only	48	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,Bacteriovoracia,Bdellovibrionia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Leptospirillia,Nitrospinia,Nitrospiria,Oligoflexia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SAR324,SM23-61,SZUA-79,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA2394,UBA2428,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01
gtdb_only	52	9FT-COMBO-42-15,Anaeroferrophillalia,B64-G9,BSN033,Binatia,Bradymonadia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Deferrisomatia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,JAJRXV01,Methylomirabilia,Myxococcia,Nitrospinia,Nitrospiria,Polyangia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermodesulfovibrionia,UBA10199,UBA4151,UBA727,UBA7883,UBA796,UBA8248,UBA8473,UBA9042,UBA9160,UBA9942,WTBG01,WYAZ01,XYA12-FULL-58-9
flagella_only	52	9FT-COMBO-42-15,Anaeroferrophillalia,BSN033,Bacteriovoracia,Bdellovibrionia,Binatia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Leptospirillia,Magnetococcia,Nitrospinia,Nitrospiria,Oligoflexia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SAR324,SM23-61,SZUA-79,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA2361,UBA2394,UBA2428,UBA7883,UBA8248,UBA8473,UBA9942,WTBG01,Zetaproteobacteria
gtdb_only	61	9FT-COMBO-42-15,Anaeroferrophillalia,B64-G9,BSN033,Bacteriovoracia,Bdellovibrionia,Binatia,Bradymonadia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Deferrisomatia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,JAJRXV01,Methylomirabilia,Myxococcia,Nitrospinia,Nitrospiria,Oligoflexia,Polyangia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SAR324,SM23-61,Syntrophia,Syntrophobacteria,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA10199,UBA2361,UBA2394,UBA2428,UBA4151,UBA727,UBA7883,UBA796,UBA8248,UBA8473,UBA9042,UBA9160,UBA9942,WTBG01,WYAZ01,XYA12-FULL-58-9
gtdb_only	61	Anaerolineae,Armatimonadia,Bacilli,CAIYQO01,CSP1-3,Ch66,Chloroflexia,Chthonomonadetes,Clostridia,DSM-12270,DTU015,DTU030,DTU065,DTU084,DUSP01,Dehalobacteriia,Dehalococcoidia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,Eremiobacteria,FW602-bin22,Fimbriimonadia,GCA-003054495,HRBIN16,HRBIN17,Halanaerobiia,JAAZEB01,JABLXB01,JAJTBE01,JAJYWN01,JAJZYS01,Ktedonobacteria,Limnochordia,Limnocylindria,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,RBS10-35,SHA-98,SLMV01,Sulfobacillia,Symbiobacteriia,Syntrophomonadia,Thermaerobacteria,Thermincolia,Thermoanaerobacteria,Thermosediminibacteria,UBA10988,UBA2235,UBA3575,UBA4882,UBA5301,UBA5377,UBA5829,UBA6077,UBA994,Xenobia,Z-2901
flagella_only	64	9FT-COMBO-42-15,Anaeroferrophillalia,B64-G9,BSN033,Bacteriovoracia,Bdellovibrionia,Binatia,Bradymonadia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,JACPQY01,JADFXK01,Leptospirillia,Magnetococcia,Myxococcia,Nitrospinia,Nitrospiria,Oligoflexia,Polyangia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SAR324,SM23-61,SZUA-79,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA10199,UBA2361,UBA2394,UBA2428,UBA4151,UBA727,UBA7883,UBA796,UBA8248,UBA8473,UBA9042,UBA9160,UBA9942,WTBG01,WYAZ01,XYA12-FULL-58-9,Zetaproteobacteria
gtdb_only	67	Acidimicrobiia,Actinomycetia,Anaerolineae,Aquicultoria,Armatimonadia,Bacilli,CAIYQO01,CSP1-3,Ch66,Chloroflexia,Chthonomonadetes,Clostridia,DSM-12270,DTU015,DTU030,DTU065,DTU084,DUSP01,Dehalobacteriia,Dehalococcoidia,Desulfitobacteriia,Desulfotomaculia,Dethiobacteria,Eremiobacteria,FW602-bin22,Fimbriimonadia,GCA-003054495,Geothermincolia,HRBIN16,HRBIN17,Halanaerobiia,Humimicrobiia,JAAZEB01,JABLXB01,JAJTBE01,JAJYWN01,JAJZYS01,Ktedonobacteria,Limnochordia,Limnocylindria,Moorellia,Natranaerobiia,Negativicutes,Peptococcia,Proteinivoracia,RBS10-35,SHA-98,SLMV01,Sulfobacillia,Symbiobacteriia,Syntrophomonadia,Thermaerobacteria,Thermincolia,Thermoanaerobacteria,Thermoleophilia,Thermosediminibacteria,UBA10988,UBA2235,UBA3575,UBA4882,UBA5301,UBA5377,UBA5829,UBA6077,UBA994,Xenobia,Z-2901
flagella_only	67	9FT-COMBO-42-15,Alphaproteobacteria,Anaeroferrophillalia,B64-G9,BSN033,Bacteriovoracia,Bacteroidia,Bdellovibrionia,Binatia,Bradymonadia,CG2-30-53-67,DSM-4660,Deferrimicrobia,Desulfarculia,Desulfobaccia,Desulfobacteria,Desulfobulbia,Desulfofervidia,Desulfomonilia,Desulfovibrionia,Desulfuromonadia,Dissulfuribacteria,FAC87,FEN-1099,GWA2-38-11,GWC2-55-46,Gammaproteobacteria,JACPQY01,JADFXK01,Leptospirillia,Magnetococcia,Myxococcia,Nitrospinia,Nitrospiria,Oligoflexia,Polyangia,QYQD01,RBG-13-43-22,RBG-16-64-22,S145-22,SAR324,SM23-61,SZUA-79,Sumerlaeia,Syntrophia,Syntrophobacteria,Syntrophorhabdia,Thermodesulfobacteria,Thermodesulfovibrionia,UBA1018,UBA10199,UBA2361,UBA2394,UBA2428,UBA4151,UBA727,UBA7883,UBA796,UBA8248,UBA8473,UBA9042,UBA9160,UBA9942,WTBG01,WYAZ01,XYA12-FULL-58-9,Zetaproteobacteria
