source	clade_size	clade_members
flagella_only	25	Acidobacteriota,Bdellovibrionota,CG2-30-53-67,Chlamydiota,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Patescibacteria,Pseudomonadota,SAR324,SZUA-79,Schekmanbacteria,Sumerlaeota,UBA10199,UBA8248,Verrucomicrobiota
gtdb_only	28	Aquificota,Bdellovibrionota,CG2-30-53-67,Calescibacterota,Campylobacterota,Chrysiogenota,Deferribacterota,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Pseudomonadota,SAR324,SZUA-79,Schekmanbacteria,Thermosulfidibacterota,UBA10199,UBA8248
flagella_only	28	Acidobacteriota,Aquificota,Bdellovibrionota,CG2-30-53-67,Calescibacterota,Campylobacterota,Chlamydiota,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Patescibacteria,Pseudomonadota,SAR324,SZUA-79,Schekmanbacteria,Sumerlaeota,UBA10199,UBA8248,Verrucomicrobiota
gtdb_only	30	Acidobacteriota,Aquificota,B130-G9,Bdellovibrionota,CG2-30-53-67,Calescibacterota,Campylobacterota,Chrysiogenota,Deferribacterota,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Pseudomonadota,SAR324,SZUA-79,Schekmanbacteria,Thermosulfidibacterota,UBA10199,UBA8248
flagella_only	30	Aerophobota,Atribacterota,Auribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Goldbacteria,JACRDZ01,JAFGBW01,Lindowbacteria,Muirbacteria,Omnitrophota,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP15,UBP17,Wallbacteria
flagella_only	31	Aerophobota,Atribacterota,Auribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Goldbacteria,JACRDZ01,JAFGBW01,Lindowbacteria,Muirbacteria,Omnitrophota,Poribacteria,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP15,UBP17,Wallbacteria
flagella_only	32	Aerophobota,Atribacterota,Auribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Goldbacteria,JACRDZ01,JAFGBW01,Lindowbacteria,Muirbacteria,OLB16,Omnitrophota,Poribacteria,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP15,UBP17,Wallbacteria
flagella_only	33	Acidobacteriota,Aquificota,B130-G9,Bdellovibrionota,CG2-30-53-67,Calescibacterota,Campylobacterota,Chlamydiota,Chrysiogenota,Deferribacterota,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Patescibacteria,Pseudomonadota,SAR324,SZUA-79,Schekmanbacteria,Sumerlaeota,Thermosulfidibacterota,UBA10199,UBA8248,Verrucomicrobiota
flagella_only	34	Abyssobacteria,Aerophobota,Atribacterota,Auribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Goldbacteria,Hydrogenedentota,JACRDZ01,JAFGBW01,Lindowbacteria,Muirbacteria,OLB16,Omnitrophota,Poribacteria,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP15,UBP17,Wallbacteria
flagella_only	51	AABM5-125-24,Acidobacteriota,Aquificota,B130-G9,Bacteroidota,Bdellovibrionota,CG2-30-53-67,Calditrichota,Calescibacterota,Campylobacterota,Chlamydiota,Chrysiogenota,Cloacimonadota,Deferribacterota,Delongbacteria,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,Eisenbacteria,FEN-1099,Fibrobacterota,Gemmatimonadota,JABDJQ01,JACPQY01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,Patescibacteria,Pseudomonadota,QNDG01,SAR324,SM23-31,SZUA-79,Schekmanbacteria,Sumerlaeota,Thermosulfidibacterota,UBA10199,UBA8248,Verrucomicrobiota,Zixibacteria
gtdb_only	52	AABM5-125-24,Abyssobacteria,Acidobacteriota,Aquificota,B130-G9,Bacteroidota,Bdellovibrionota,CG2-30-53-67,Calditrichota,Calescibacterota,Campylobacterota,Chrysiogenota,Cloacimonadota,Deferribacterota,Delongbacteria,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,Eisenbacteria,FEN-1099,Fibrobacterota,Gemmatimonadota,Hydrogenedentota,JABDJQ01,JACPQY01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,OLB16,Poribacteria,Pseudomonadota,QNDG01,SAR324,SM23-31,SZUA-79,Schekmanbacteria,Sumerlaeota,Thermosulfidibacterota,UBA10199,UBA8248,Zixibacteria
gtdb_only	59	AABM5-125-24,Abyssobacteria,Acidobacteriota,Aquificota,B130-G9,Bacteroidota,Bdellovibrionota,CG2-30-53-67,Calditrichota,Calescibacterota,Campylobacterota,Chlamydiota,Chrysiogenota,Cloacimonadota,Deferribacterota,Delongbacteria,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,Eisenbacteria,FEN-1099,Fibrobacterota,Gemmatimonadota,Hydrogenedentota,JABDJQ01,JACPQY01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Lindowbacteria,Marinisomatota,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,OLB16,Planctomycetota,Poribacteria,Pseudomonadota,QNDG01,SAR324,SM23-31,SZUA-79,Schekmanbacteria,Spirochaetota,Sumerlaeota,T1Sed10-126,Thermosulfidibacterota,UBA10199,UBA8248,UBA8481,Verrucomicrobiota,Zixibacteria
