source	clade_size	clade_members
gtdb_only	3	JAEUIK01,PNKZ01,Thermoguttaceae
gtdb_only	3	Desulfitobacteriaceae,Heliobacteriaceae,Syntrophobotulaceae
gtdb_only	3	Kordiimonadaceae,Rhodothalassiaceae,Sphingomonadaceae
gtdb_only	3	Halomonadaceae,Marinomonadaceae,Nitrincolaceae
gtdb_only	3	Methylococcaceae,Methylomonadaceae,Methylothermaceae
gtdb_only	3	JdFR-88,SM23-35,UBA6898
gtdb_only	3	SZUA-540,Syntrophotaleaceae,Trichloromonadaceae
gtdb_only	3	Deferrimicrobiaceae,S145-22,Tharpellaceae
gtdb_only	3	4484-171,Auribacteraceae,S143-82
gtdb_only	3	HTCC2089,JAHRWD01,Pseudohongiellaceae
gtdb_only	3	DUMU01,Limnochordaceae,ZCTH02-B6
gtdb_only	3	DRMK01,Thiohalomonadaceae,UBA6429
gtdb_only	3	Acutalibacteraceae,Ethanoligenenaceae,Ruminococcaceae
gtdb_only	3	DSM-27016,DTU013,JANLFN01
gtdb_only	3	Acidihalobacteraceae,Ectothiorhodospiraceae,Thioalkalivibrionaceae
gtdb_only	3	Ahniellaceae,Rhodanobacteraceae,Xanthomonadaceae
gtdb_only	3	UBA2210,UBA4778,UBA6807
gtdb_only	3	JAJZPE01,Symbiobacteriaceae,ZC4RG38
gtdb_only	3	BMS3Abin05,DREG01,QNDG01
gtdb_only	3	Desulfocucumaceae,Desulfovirgulaceae,Nap2-2B
gtdb_only	3	2-02-FULL-58-16,2-02-FULL-58-16_A,UXAT02
gtdb_only	3	CAIMUX01,RBG-16-71-46,WJJG01
gtdb_only	3	Acidaminobacteraceae,BM714,Caminicellaceae
gtdb_only	3	CAJBBX01,Capsulimonadaceae,Chthonomonadaceae
gtdb_only	3	Fen-1088,Haliangiaceae,Palsa-1104
gtdb_only	3	Bacillaceae_B,Domibacillaceae,Jeotgalibacillaceae
gtdb_only	3	JAGQZY01,UBA1609,UBA6776
gtdb_only	3	JAGOGO01,SM23-61,UBA8473
gtdb_only	3	Caulobacteraceae,Hyphomonadaceae,TH1-2
gtdb_only	3	40CM-4-68-19,Anaeromyxobacteraceae,Myxococcaceae
gtdb_only	3	Alkalibacteraceae,Eubacteriaceae,Garciellaceae
gtdb_only	3	PHBD01,UBA5619,UBA8958
gtdb_only	3	Anaeromusaceae,CTSoil-072,UMGS1260
gtdb_only	3	JAADHI01,Manganitrophaceae,SBBA01
gtdb_only	3	Caldibacillaceae,JC228,Planococcaceae
gtdb_only	3	Chthoniobacteraceae,Terrimicrobiaceae,UBA1321
gtdb_only	3	CAIMTB01,SXTU01,UBA9464
gtdb_only	3	GCA-2689995,JACNLC01,TS1B11
gtdb_only	3	DC-out160,Ketobacteraceae,UBA3067
gtdb_only	3	DRI-13,DTU073,UBA5745
gtdb_only	3	Fictibacillaceae,HB172195,UBA6769
gtdb_only	3	CAJFVJ01,Gastranaerophilaceae,RUG14156
gtdb_only	3	DRHE01,Fen-1364,SZUA-6
